	v5_5_gene	JGI_v5.5_ID	JGI_v6	transcript	gene	k0	k4	BetweennessCentralitychlamynetUnDirected	OutdegreechlamynetUnDirected	IndegreechlamynetUnDirected	BetweennessCentralitychlamynetDirected	OutdegreechlamynetDirected	IndegreechlamynetDirected
14671	Cre01.g029200	Cre01.g029200.t1.1	ChCC-v11001420m.g	Cre01.g029200.t1.3	Cre01.g029200	0.1120281011113465	0.4671694889090546	2.3287919939754e-05	1.0	3.0	0.0009010988593587	1.0	3.0
14672	Cre01.g051000	Cre01.g051000.t1.1	ChCC-v11002465m.g	Cre01.g051000.t1.1	Cre01.g051000	0.0554246476921094	0.3270989298758525	0.0004652170601952	7.0	0.0	0.0	7.0	0.0
14675				g523.t1	g523			0.003443107398191	36.0	35.0	1.948516221552472	36.0	35.0
14676	Cre01.g031250	Cre01.g031250.t1.2	ChCC-v11001528m.g	Cre01.g031250.t1.2	Cre01.g031250	0.020863654107398	0.4949174691025971	8.5546887889779e-08	0.0	3.0	0.0	0.0	3.0
14677				Cre01.g006550.t1.3	Cre01.g006550			0.0002623803539134	32.0	15.0	1.010072893147882	32.0	15.0
14679	Cre01.g037350	Cre01.g037350.t1.1	ChCC-v11001815m.g	Cre01.g037350.t1.3	Cre01.g037350	0.1152673080897205	0.4351473717265826	0.0002369106846718	0.0	2.0	0.0	0.0	2.0
14683	Cre01.g043450	Cre01.g043450.t1.2	ChCC-v11002110m.g	Cre01.g043450.t1.2	Cre01.g043450	0.0288245081610846	0.3218301533739037	0.0002362975191576	0.0	5.0	0.0	0.0	5.0
14684	Cre01.g028600	Cre01.g028600.t1.2	ChCC-v11001389m.g	Cre01.g028600.t1.2	Cre01.g028600	0.0019788929686358	0.1946333966138134	5.9215709353904734e-08	2.0	2.0	0.0013565043281332	2.0	2.0
14685	Cre01.g034800	Cre01.g034800.t1.1	ChCC-v11001691m.g	Cre01.g034800.t1.3	Cre01.g034800	0.0512037231914763	0.2630686454015172	0.0009354747445337	18.0	1.0	0.3527339903176097	18.0	1.0
14686				Cre01.g012950.t1.3	Cre01.g012950			0.001093131361887	191.0	24.0	0.4507485876839534	191.0	24.0
14688				Cre01.g023500.t1.2	Cre01.g023500			0.0	0.0	1.0	0.0	0.0	1.0
14689	Cre01.g033550	Cre01.g033550.t1.2	ChCC-v11001640m.g	g759.t1	g759	0.045625675996708	0.2545155622470764	0.0001995896047191	61.0	17.0	1.2948303503739318	61.0	17.0
14690	Cre01.g045500	Cre01.g045500.t1.2	ChCC-v11002223m.g	Cre01.g045500.t1.2	Cre01.g045500	0.0747399022339016	0.3251610576382423	0.0001172400689833	0.0	3.0	0.0	0.0	3.0
14692	Cre01.g004350	Cre01.g004350.t1.2	ChCC-v11000241m.g	Cre01.g004350.t1.2	Cre01.g004350	0.0252883678780012	0.1849811419361352	0.0011125121845192	161.0	22.0	0.6635956707463526	161.0	22.0
14695				Cre01.g022450.t1.3	Cre01.g022450			0.0003202161555761	13.0	22.0	0.1859617429616964	13.0	22.0
14697	Cre01.g019850	Cre01.g019850.t1.1	ChCC-v11001005m.g	Cre01.g019850.t1.3	Cre01.g019850	0.0411922968285969	0.1917897913116168	1.0223388574916408e-06	2.0	0.0	0.0	2.0	0.0
14698				Cre01.g017900.t1.3	Cre01.g017900			0.0001146563202309	2.0	0.0	0.0	2.0	0.0
14702	Cre01.g046800	Cre01.g046800.t1.1	ChCC-v11002261m.g	g1040.t1	g1040	1.4877378577786202		0.0	1.0	2.0	0.0	1.0	2.0
14704	Cre01.g018900	Cre01.g018900.t1.2	ChCC-v11000965m.g	Cre01.g018900.t1.2	Cre01.g018900	0.0937865620370999	0.2958114539411846	0.0004807539510214	5.0	1.0	0.0123532039959852	5.0	1.0
14705				g949.t1	g949			0.0001607465198422	1.0	2.0	9.650721351075168e-05	1.0	2.0
14707	Cre01.g008850	Cre01.g008850.t1.1	ChCC-v11000434m.g	Cre01.g008850.t1.3	Cre01.g008850	0.1573953708981909	0.5003989925191825	8.223994753987111e-06	0.0	3.0	0.0	0.0	3.0
14711	Cre01.g002300	Cre01.g002300.t1.2	ChCC-v11000133m.g	Cre01.g002300.t1.2	Cre01.g002300	0.1029651553314401	0.2618882041571811	0.0002369106846718	0.0	4.0	0.0	0.0	4.0
14712	Cre01.g027700	Cre01.g027700.t1.2	ChCC-v11001348m.g	Cre01.g027700.t1.2	Cre01.g027700	0.063629159952772	0.2920985750712923	4.04991920187883e-05	43.0	20.0	0.0161988537522518	43.0	20.0
14714	Cre01.g044400	Cre01.g044400.t1.2	ChCC-v11002166m.g	Cre01.g044400.t1.2	Cre01.g044400	0.0616363094417143	0.5876484315211606	0.000275732576405	4.0	35.0	0.3457550483680488	4.0	35.0
14721				Cre01.g041650.t1.3	Cre01.g041650			0.0010178579346081	17.0	70.0	2.9885239878858574	17.0	70.0
14726	Cre01.g033350	Cre01.g033350.t1.2	ChCC-v11001628m.g	Cre01.g033350.t1.2	Cre01.g033350	0.0284235742457465	0.28391824139118	0.0014207624415087	4.0	0.0	0.0	4.0	0.0
14728	Cre01.g001501	Cre01.g001501.t1.1	ex.Cre01.g001501.t1.1.g	g33.t1	g33	0.2033174246328409	0.4027648686426108	4.298321265149758e-05	2.0	6.0	0.1956199372738936	2.0	6.0
14729	Cre01.g012450	Cre01.g012450.t1.1	ChCC-v11000650m.g	Cre01.g012450.t1.3	Cre01.g012450	0.0772541637331677	0.3501530013659891	0.0002438231935061	22.0	19.0	0.064979055311671	22.0	19.0
14731	Cre01.g018200	Cre01.g018200.t1.1	ChCC-v11000925m.g	Cre01.g018200.t1.3	Cre01.g018200	0.1211872490791034	0.4792039219294994	1.990685718003575e-05	1.0	1.0	0.0001935897935699	1.0	1.0
14732	Cre01.g044650	Cre01.g044650.t1.2	ChCC-v11002180m.g	Cre01.g044650.t1.2	Cre01.g044650	0.0688177273996764	0.3161204597880475	0.0008318609561479	34.0	26.0	0.3493737583328887	34.0	26.0
14733	Cre01.g048050	Cre01.g048050.t1.2	ChCC-v11002323m.g	Cre01.g048050.t1.2	Cre01.g048050	0.0866488181540192	0.4331868710459081	0.0001132590054352	149.0	20.0	0.0868375069765226	149.0	20.0
14737				Cre01.g029700.t1.2	Cre01.g029700			0.0008812070758712	11.0	1.0	0.0005263247363373	11.0	1.0
14738	Cre01.g030600	Cre01.g030600.t1.1	ChCC-v11001493m.g	Cre01.g030600.t1.3	Cre01.g030600	0.118529817328185	0.408324370823798	0.0	2.0	0.0	0.0	2.0	0.0
14739				Cre01.g040900.t1.3	Cre01.g040900			7.86492463565363e-06	7.0	2.0	0.0771987214458098	7.0	2.0
14746	Cre01.g016528	Cre01.g016528.t1.1	ChCC-v11000857m.g	g393.t1	g393	0.0471359277447477	0.2169039764942268	7.219927325612877e-06	10.0	0.0	0.0	10.0	0.0
14747	Cre01.g039750	Cre01.g039750.t1.2	ChCC-v11001922m.g	Cre01.g039750.t1.2	Cre01.g039750	0.0328279972914963	0.2960486643487917	6.168174501328499e-05	0.0	5.0	0.0	0.0	5.0
14750				Cre01.g007400.t1.3	Cre01.g007400			0.0001647902530403	8.0	2.0	0.1858812098960395	8.0	2.0
14754	Cre01.g034451	Cre01.g034451.t1.1	ChCC-v11001676m.g	g778.t1	g778	0.0177208480029719	0.2998971394196208	0.0	2.0	0.0	0.0	2.0	0.0
14757	Cre01.g007700	Cre01.g007700.t1.1	ChCC-v11000379m.g	Cre01.g007700.t1.2	Cre01.g007700	0.069266481817685	0.2747182197336654	0.0	1.0	1.0	0.0	1.0	1.0
14759	Cre01.g010864	Cre01.g010864.t1.1	ChCC-v11000550m.g	g272.t1	g272	0.0604169140156791	0.3466075838449519	0.0007256680196321	38.0	0.0	0.0	38.0	0.0
14761	Cre01.g001750	Cre01.g001750.t1.2	ChCC-v11000102m.g	Cre01.g001750.t1.2	Cre01.g001750	0.022750559511391	0.4149194923774888	0.0029184129447986	23.0	12.0	1.6337854051206673	23.0	12.0
14763	Cre01.g015150	Cre01.g015150.t1.2	ChCC-v11000800m.g	Cre01.g015150.t1.2	Cre01.g015150	0.1438929081718202	0.4979198321084044	1.5798283474483396e-05	3.0	3.0	0.091683113284494	3.0	3.0
14764	Cre01.g030750	Cre01.g030750.t1.1	ChCC-v11001511m.g	Cre01.g030750.t1.3	Cre01.g030750	0.1330829462563475	0.4622914110656991	0.0002369106846718	1.0	1.0	0.0014455453030849	1.0	1.0
14766	Cre01.g037600	Cre01.g037600.t1.1	ChCC-v11001824m.g	Cre01.g037600.t1.2	Cre01.g037600	0.1352574875863866	0.4306703513373651	3.890368338104953e-06	2.0	0.0	0.0	2.0	0.0
14768	Cre01.g047550	Cre01.g047550.t1.2	ChCC-v11002303m.g	Cre01.g047550.t1.2	Cre01.g047550	0.00483482737974	0.2250784443377536	0.0015667012125311	9.0	0.0	0.0	9.0	0.0
14770	Cre01.g025100	Cre01.g025100.t1.1	ChCC-v11001237m.g	Cre01.g025100.t1.3	Cre01.g025100	0.0146883519571419	0.3364779599800299	0.0	1.0	0.0	0.0	1.0	0.0
14772	Cre01.g008600	Cre01.g008600.t1.1	ChCC-v11000424m.g	Cre01.g008600.t1.3	Cre01.g008600	0.1890613056049231	0.5359037779059472	0.0	1.0	0.0	0.0	1.0	0.0
14776	Cre01.g029000	Cre01.g029000.t1.2	ChCC-v11001412m.g	Cre01.g029000.t1.2	Cre01.g029000	0.0727700927206135	0.2807324552462766	0.0003252778906558	36.0	3.0	0.071675995913025	36.0	3.0
14779	Cre01.g053850	Cre01.g053850.t1.2	ChCC-v11002600m.g	Cre01.g053850.t1.2	Cre01.g053850	0.1051652855814894	0.4232050936570528	1.4686148171798243e-06	0.0	5.0	0.0	0.0	5.0
14782	Cre01.g048350	Cre01.g048350.t1.2	ChCC-v11002338m.g	Cre01.g048350.t1.2	Cre01.g048350	0.133686173554739	0.4316091129206417	0.0042340122061092	15.0	0.0	0.0	15.0	0.0
14784	Cre01.g058886	Cre01.g058886.t1.1	ChCC-v11002710m.g	g1253.t1	g1253	0.0289382673984953	0.1698126574943841	0.0031806528784494	6.0	4.0	0.132480952045236	6.0	4.0
14785	Cre01.g045450	Cre01.g045450.t1.2	ChCC-v11002222m.g	Cre01.g045450.t1.2	Cre01.g045450	0.0515022881259498	0.228495306739649	0.0006082749404798	2.0	3.0	0.347460546764937	2.0	3.0
14787	Cre01.g000700	Cre01.g000700.t1.1	ChCC-v11000040m.g	g17.t1	g17	0.2340314393357344	0.6455459976491432	0.0003278350939225	3.0	64.0	0.2791234989370692	3.0	64.0
14790	Cre01.g065822	Cre01.g065822.t1.1	ChCC-v11002751m.g	g1272.t1	g1272	0.0041436569489774	0.1307650403585833	0.0	1.0	0.0	0.0	1.0	0.0
14791	Cre01.g005200	Cre01.g005200.t1.1	ChCC-v11000301m.g	Cre01.g005200.t1.3	Cre01.g005200	0.0837425021997424	0.4195871008265392	4.045494227583491e-05	3.0	0.0	0.0	3.0	0.0
14793				Cre01.g041200.t1.2	Cre01.g041200			0.000594252548495	52.0	3.0	0.3855983426469159	52.0	3.0
14794	Cre01.g031750	Cre01.g031750.t1.2	ChCC-v11001551m.g	Cre01.g031750.t1.2	Cre01.g031750	0.0419502554580395	0.3225676165601652	0.0003043030718405	52.0	14.0	0.0544121553820809	52.0	14.0
14801	Cre01.g034950	Cre01.g034950.t1.2	ChCC-v11001695m.g	Cre01.g034950.t1.2	Cre01.g034950	0.0189883559882174	0.1884858212106795	0.0	0.0	2.0	0.0	0.0	2.0
14802	Cre01.g016950	Cre01.g016950.t1.2	ChCC-v11000876m.g	Cre01.g016950.t1.2	Cre01.g016950	0.122144255789282	0.3320523771790469	0.0014141785011544	0.0	63.0	0.0	0.0	63.0
14805				g182.t2	g182	0.0280781453040979	0.1186077290578069	0.0008772502977271	47.0	19.0	0.2299496359820214	47.0	19.0
14808				Cre01.g000050.t1.3	Cre01.g000050			1.5576953676884535e-06	4.0	0.0	0.0	4.0	0.0
14810				Cre01.g043950.t1.3	Cre01.g043950			0.0009744128248265	34.0	6.0	0.0875745245004453	34.0	6.0
14811	Cre01.g039850	Cre01.g039850.t1.1	ChCC-v11001926m.g	Cre01.g039850.t1.3	Cre01.g039850	0.0562763894571855	0.2864509580234777	0.0002369931217034	4.0	0.0	0.0	4.0	0.0
14812				Cre01.g010100.t1.2	Cre01.g010100			0.0002369106846718	2.0	0.0	0.0	2.0	0.0
14814	Cre01.g019200	Cre01.g019200.t1.1	ChCC-v11000981m.g	Cre01.g019200.t1.3	Cre01.g019200	0.0517893350366917	0.2991417740403678	9.923770186987108e-06	18.0	3.0	0.0071326851882058	18.0	3.0
14817				Cre01.g041400.t1.1	Cre01.g041400			0.0014623097391575	18.0	0.0	0.0	18.0	0.0
14819	Cre01.g038900	Cre01.g038900.t1.1	ChCC-v11001882m.g	Cre01.g038900.t1.1	Cre01.g038900	0.0305981245690474	0.2772667012071606	0.0006347565194913	201.0	27.0	3.288360370438375	201.0	27.0
14820				Cre01.g050700.t1.3	Cre01.g050700			7.346242129371976e-06	9.0	26.0	0.0050452659261548	9.0	26.0
14823	Cre01.g043200	Cre01.g043200.t1.2	ChCC-v11002097m.g	Cre01.g043200.t1.2	Cre01.g043200	0.0458966707701897	0.4460303308100196	0.0	0.0	1.0	0.0	0.0	1.0
14825				Cre01.g011050.t1.2	Cre01.g011050			0.0001775222674756	9.0	10.0	0.0841948562025396	9.0	10.0
14828				Cre01.g051700.t1.2	Cre01.g051700			0.0024683750524178	4.0	2.0	0.2736273521983555	4.0	2.0
14830	Cre01.g010832	Cre01.g010832.t1.1	ChCC-v11000548m.g	g270.t1	g270	0.1059024823983614	0.3583115087906631	0.0	1.0	0.0	0.0	1.0	0.0
14831	Cre01.g020575	Cre01.g020575.t1.1	ChCC-v11001032m.g	Cre01.g020550.t1.1	Cre01.g020550	0.1531851880671901	0.3077484733195029	3.231720131366542e-05	4.0	16.0	0.3396570894759737	4.0	16.0
14835				g1138.t2	g1138			0.0	1.0	0.0	0.0	1.0	0.0
14837	Cre01.g023400	Cre01.g023400.t1.1	ChCC-v11001159m.g	Cre01.g023400.t1.1	Cre01.g023400	0.0280144612170897	0.2471094008476817	0.0018017494679033	4.0	27.0	2.7951568041915658	4.0	27.0
14838	Cre01.g016570	Cre01.g016570.t1.1	ChCC-v11000865m.g	g396.t1	g396	0.0629450074607329	0.3610882613145647	0.0019743150822987	17.0	0.0	0.0	17.0	0.0
14844	Cre01.g052000	Cre01.g052000.t1.2	ChCC-v11002522m.g	Cre01.g052000.t1.2	Cre01.g052000	0.0200786912185795	0.2965862473985199	0.000869896305692	2.0	3.0	0.0606877577905214	2.0	3.0
14846				Cre01.g020887.t1.2	Cre01.g020887			0.0	0.0	1.0	0.0	0.0	1.0
14847	Cre01.g009950	Cre01.g009950.t1.2	ChCC-v11000491m.g	Cre01.g009950.t1.2	Cre01.g009950	0.0022205789722741	0.1978609432838532	0.0003525922349533	2.0	4.0	0.0184739777710544	2.0	4.0
14848				Cre01.g009100.t1.3	Cre01.g009100			0.0	1.0	0.0	0.0	1.0	0.0
14850	Cre01.g036100	Cre01.g036100.t1.1	ChCC-v11001746m.g	Cre01.g036100.t1.3	Cre01.g036100	0.1022733688210464	0.421895248607161	0.0005723315754719	134.0	9.0	0.0130334795115712	134.0	9.0
14851	Cre01.g008350	Cre01.g008350.t1.1	ChCC-v11000410m.g	Cre01.g008350.t1.3	Cre01.g008350	0.2747851815807289	0.6387378182895342	0.0002776621460607	127.0	60.0	0.0404850851274117	127.0	60.0
14852				Cre01.g051885.t1.2	Cre01.g051885			0.0011615067295211	86.0	54.0	0.2827909809933629	86.0	54.0
14854	Cre01.g031100	Cre01.g031100.t1.2	ChCC-v11001523m.g	Cre01.g031100.t1.2	Cre01.g031100	0.015267702801558	0.1805910114704389	0.0	0.0	1.0	0.0	0.0	1.0
14855				Cre01.g006600.t1.2	Cre01.g006600			3.728405036906043e-05	109.0	56.0	0.0490994098743899	109.0	56.0
14856	Cre01.g018750	Cre01.g018750.t1.2	ChCC-v11000952m.g	Cre01.g018750.t1.2	Cre01.g018750	0.0636611700311685	0.3263069025996361	0.0	1.0	0.0	0.0	1.0	0.0
14857	Cre01.g013200	Cre01.g013200.t1.2	ChCC-v11000689m.g	Cre01.g013200.t1.2	Cre01.g013200	0.0520139050989885	0.3558434846963368	0.0003513388953418	24.0	12.0	0.4733726472240243	24.0	12.0
14861	Cre01.g021650	Cre01.g021650.t1.2	ChCC-v11001091m.g	Cre01.g021650.t1.2	Cre01.g021650	0.0552290842081128	0.2443402734374786	0.0	0.0	1.0	0.0	0.0	1.0
14862	Cre01.g018000	Cre01.g018000.t1.1	ChCC-v11000914m.g	Cre01.g018000.t1.1	Cre01.g018000	0.0041265578654875	0.2979763481017525	0.0013001188107182	30.0	7.0	0.1873763889627507	30.0	7.0
14869				g1290.t1	g1290			0.0010468901766234	11.0	21.0	0.1579469023794466	11.0	21.0
14875	Cre01.g050800	Cre01.g050800.t1.1	ChCC-v11002450m.g	Cre01.g050800.t1.3	Cre01.g050800	0.0818204966666266	0.4576668344668256	0.0001652079327153	40.0	96.0	0.025239266239152	40.0	96.0
14878	Cre01.g014400	Cre01.g014400.t1.1	ChCC-v11000761m.g	Cre01.g014400.t1.3	Cre01.g014400	0.0605625213547464	0.3411674935767655	0.0001731902763759	6.0	6.0	0.051879453849375	6.0	6.0
14881	Cre01.g004250	Cre01.g004250.t1.2	ChCC-v11000238m.g	Cre01.g004250.t1.2	Cre01.g004250	-0.0	0.3795814754158887	0.0	0.0	1.0	0.0	0.0	1.0
14882	Cre01.g043750	Cre01.g043750.t1.1	ChCC-v11002129m.g	Cre01.g043750.t1.1	Cre01.g043750	0.0070159538754152	0.257765811308941	0.0	1.0	0.0	0.0	1.0	0.0
14885	Cre01.g003524	Cre01.g003524.t1.1	ChCC-v11000185m.g	g86.t1	g86	0.0415861437899786	0.2752312080876024	0.0004737652360219	2.0	1.0	2.8108760893127177e-05	2.0	1.0
14886	Cre01.g025767	Cre01.g025767.t1.2	ChCC-v11001263m.g	Cre01.g025767.t1.2	Cre01.g025767	0.1201806244753228	0.3952276589965983	0.0	2.0	0.0	0.0	2.0	0.0
14887	Cre01.g051500	Cre01.g051500.t1.2	ChCC-v11002491m.g	Cre01.g051500.t1.2	Cre01.g051500	0.0176738664380006	0.1031666571931861	0.0021332605559512	15.0	0.0	0.0	15.0	0.0
14889	Cre01.g008500	Cre01.g008500.t1.2	ChCC-v11000417m.g	Cre01.g008500.t1.2	Cre01.g008500	0.0741469360565194	0.384056132374817	0.0	1.0	0.0	0.0	1.0	0.0
14890	Cre01.g010400	Cre01.g010400.t1.2	ChCC-v11000531m.g	Cre01.g010400.t1.2	Cre01.g010400	0.056258792085059	0.3389888428072928	1.0200980805194491e-05	10.0	0.0	0.0	10.0	0.0
14891	Cre01.g001350	Cre01.g001350.t1.2	ChCC-v11000067m.g	Cre01.g001350.t1.2	Cre01.g001350	0.1096524184643661	0.3083561745847271	0.0002369106846718	1.0	1.0	0.0111793720370903	1.0	1.0
14894	Cre01.g031350	Cre01.g031350.t1.2		Cre01.g031350.t1.2	Cre01.g031350	0.3043531114700653	0.5815802484257835	0.0002673017280757	38.0	0.0	0.0	38.0	0.0
14895	Cre01.g022850	Cre01.g022850.t1.2	ChCC-v11001133m.g	Cre01.g022850.t1.2	Cre01.g022850	0.1228157221162901	0.4847155316933761	0.0002011305548216	110.0	8.0	0.0090980414350169	110.0	8.0
14896	Cre01.g044850	Cre01.g044850.t1.2	ChCC-v11002192m.g	Cre01.g044850.t1.2	Cre01.g044850	0.0921831984959881	0.3893740747486469	0.0003811351565824	1.0	28.0	0.0004695434257928	1.0	28.0
14897	Cre01.g007300	Cre01.g007300.t1.2	ChCC-v11000365m.g	Cre01.g007300.t1.2	Cre01.g007300	0.0811601884801745	0.428569786347684	2.405378600718616e-06	1.0	6.0	0.0012997847169227	1.0	6.0
14898	Cre01.g024650	Cre01.g024650.t1.1	ChCC-v11001210m.g	Cre01.g024650.t1.3	Cre01.g024650	0.0808341723915809	0.5070832450555331	0.0030201851830792	2.0	40.0	0.1072865666087787	2.0	40.0
14899	Cre01.g001600	Cre01.g001600.t1.2	ChCC-v11000079m.g	Cre01.g001600.t1.2	Cre01.g001600	0.2879028289700283	0.6188060427018699	8.389476879824869e-07	3.0	0.0	0.0	3.0	0.0
14900	Cre01.g009400	Cre01.g009400.t1.2	ChCC-v11000467m.g	Cre01.g009400.t1.2	Cre01.g009400	0.0388413453672451	0.3786281864410259	5.502776631075921e-05	103.0	146.0	0.0954384887588999	103.0	146.0
14901	Cre01.g015000	Cre01.g015000.t1.2	ChCC-v11000793m.g	Cre01.g015000.t1.2	Cre01.g015000	0.0017321023864968	0.2075223761642424	1.8536293531086024e-05	4.0	0.0	0.0	4.0	0.0
14905	Cre01.g049600	Cre01.g049600.t1.2	ChCC-v11002393m.g	Cre01.g049600.t1.2	Cre01.g049600	0.0672198065079139	0.3007875674242857	0.0	1.0	0.0	0.0	1.0	0.0
14907	Cre01.g015550	Cre01.g015550.t1.1	ChCC-v11000814m.g	Cre01.g015550.t1.3	Cre01.g015550	0.0941222739122522	0.2773102691295638	0.0	1.0	0.0	0.0	1.0	0.0
14910	Cre01.g000650	Cre01.g000650.t1.1	ChCC-v11000037m.g	Cre01.g000650.t1.3	Cre01.g000650	0.063031143927092	0.2420800441972882	8.196557223438326e-05	1.0	1.0	0.000369837670573	1.0	1.0
14911	Cre01.g034300	Cre01.g034300.t1.2	ChCC-v11001669m.g	Cre01.g034300.t1.2	Cre01.g034300	0.1753677075828265	0.5302053770192109	0.000586696830433	34.0	16.0	0.8092918338418363	34.0	16.0
14912				Cre01.g022000.t1.3	Cre01.g022000			0.0006422351625983	39.0	55.0	0.0198334439482161	39.0	55.0
14913	Cre01.g013450	Cre01.g013450.t1.2	ChCC-v11000702m.g	Cre01.g013450.t1.2	Cre01.g013450	0.0526233883378816	0.3209534729701672	1.5584674352273971e-06	7.0	0.0	0.0	7.0	0.0
14914	Cre01.g057061	Cre01.g057061.t1.1	ChCC-v11002707m.g	g1248.t1	g1248	0.1047034760559375	0.3722336856613026	2.1035724263481888e-06	3.0	0.0	0.0	3.0	0.0
14915	Cre01.g014850	Cre01.g014850.t1.2	ChCC-v11000784m.g	Cre01.g014850.t1.2	Cre01.g014850	0.0471921190950521	0.2610659966436464	0.0004214340879224	21.0	3.0	0.0341267033918181	21.0	3.0
14916	Cre01.g011600	Cre01.g011600.t1.2	ChCC-v11000591m.g	Cre01.g011600.t1.2	Cre01.g011600	0.0449060588372052	0.282700429302011	0.0007585917821131	5.0	0.0	0.0	5.0	0.0
14917				g1236.t2	g1236			0.0053294181153743	3.0	2.0	0.0007545862116746	3.0	2.0
14918				g1236.t1	g1236			0.0053294181153743	3.0	2.0	0.0007545862116746	3.0	2.0
14919	Cre01.g022350	Cre01.g022350.t1.2	ChCC-v11001112m.g	Cre01.g022350.t1.2	Cre01.g022350	0.0991710702639154	0.3113452642649258	0.0015834600115653	73.0	33.0	0.7837314557731232	73.0	33.0
14920	Cre01.g018100	Cre01.g018100.t1.2	ChCC-v11000919m.g	Cre01.g018100.t1.2	Cre01.g018100	0.0670674831590032	0.4102715043224634	9.15322057242181e-05	14.0	1.0	0.0003795132635635	14.0	1.0
14922	Cre01.g008250	Cre01.g008250.t1.2	ex.Cre01.g008250.t1.2.g	Cre01.g008250.t1.2	Cre01.g008250	0.2842438962112386	0.6583591374677366	0.0002973800298284	199.0	24.0	0.04142181622698	199.0	24.0
14925				g3.t1	g3			0.0017007641583709	41.0	22.0	0.0800988455673853	41.0	22.0
14935	Cre01.g020264	Cre01.g020264.t1.1	ChCC-v11001021m.g	Cre01.g020250.t1.2	Cre01.g020250	0.1248260952986008	0.4553800340267316	0.0	1.0	0.0	0.0	1.0	0.0
14936	Cre01.g018550	Cre01.g018550.t1.1	ChCC-v11000940m.g	Cre01.g018550.t1.3	Cre01.g018550	0.0670088252518874	0.288197175343171	0.0002117515321783	5.0	10.0	0.0583470552749094	5.0	10.0
14938	Cre01.g039550	Cre01.g039550.t1.1	ChCC-v11001908m.g	Cre01.g039550.t1.3	Cre01.g039550	0.1604628039694566	0.5058910237071522	0.0011533205914201	57.0	4.0	0.3654287605575149	57.0	4.0
14939	Cre01.g030500	Cre01.g030500.t1.2	ChCC-v11001488m.g	Cre01.g030500.t1.2	Cre01.g030500	0.0224033725001276	0.2941571650452229	3.92976384045704e-05	34.0	2.0	0.0716646877650602	34.0	2.0
14940	Cre01.g003200	Cre01.g003200.t1.2	ChCC-v11000168m.g	Cre01.g003200.t1.2	Cre01.g003200	0.0998033730271533	0.3517144927498202	0.0007416493669118	2.0	13.0	0.159362265016617	2.0	13.0
14942	Cre01.g037850	Cre01.g037850.t1.1	ChCC-v11001837m.g	Cre01.g037850.t1.1	Cre01.g037850	0.0339424436910906	0.1509028083864634	0.0002369106846718	3.0	0.0	0.0	3.0	0.0
14944	Cre01.g036650	Cre01.g036650.t1.1	ChCC-v11001781m.g	Cre01.g036650.t1.3	Cre01.g036650	0.1188852450615052	0.5577497142777881	0.0002692742116829	13.0	1.0	0.0054002042051802	13.0	1.0
14946	Cre01.g045640	Cre01.g045640.t1.2	ChCC-v11002230m.g	Cre01.g045640.t1.2	Cre01.g045640	0.0814521214041627	0.3168997624652342	0.00014888388776	4.0	0.0	0.0	4.0	0.0
14947	Cre01.g037700	Cre01.g037700.t1.2	ChCC-v11001829m.g	Cre01.g037700.t1.2	Cre01.g037700	0.0261683706456357	0.1486777590748906	1.3134807091587766e-05	3.0	0.0	0.0	3.0	0.0
14949	Cre01.g012350	Cre01.g012350.t1.2	ChCC-v11000646m.g	Cre01.g012350.t1.2	Cre01.g012350	0.0526121372028404	0.238319645766794	0.0012737556602346	66.0	0.0	0.0	66.0	0.0
14951	Cre01.g052550	Cre01.g052550.t1.1	ChCC-v11002546m.g	Cre01.g052550.t1.3	Cre01.g052550	0.3241952998611906	0.6221692770373665	2.830337355183731e-05	4.0	0.0	0.0	4.0	0.0
14952	Cre01.g020050	Cre01.g020050.t1.1	ChCC-v11001012m.g	Cre01.g020050.t1.3	Cre01.g020050	0.0261062009355374	0.3171426381150252	0.0003430633957186	36.0	27.0	0.0354620381179648	36.0	27.0
14953	Cre01.g023750	Cre01.g023750.t1.1	ChCC-v11001175m.g	g546.t1	g546	0.0913889112377625	0.4133531126522326	0.0059259672480061	17.0	3.0	0.0308103988926472	17.0	3.0
14955	Cre01.g026250	Cre01.g026250.t1.2	ChCC-v11001284m.g	Cre01.g026250.t1.2	Cre01.g026250	0.03909679907621	0.2296251653444129	1.0437079999738323e-05	29.0	4.0	0.0106809025155924	29.0	4.0
14956	Cre01.g004000	Cre01.g004000.t1.2	ChCC-v11000221m.g	Cre01.g004000.t1.2	Cre01.g004000	0.0028790822303742	0.3196703246674451	0.0	0.0	1.0	0.0	0.0	1.0
14959				Cre01.g025024.t1.2	Cre01.g025024			0.0004943421004633	27.0	33.0	0.2619862277339756	27.0	33.0
14960	Cre01.g045550	Cre01.g045550.t1.2	ChCC-v11002225m.g	Cre01.g045550.t1.2	Cre01.g045550	0.0254909837732224	0.1782762394703554	0.0004737652360219	1.0	4.0	0.0021962723488856	1.0	4.0
14962	Cre01.g007811	Cre01.g007811.t1.1	ChCC-v11000383m.g	g201.t1	g201	0.048938580917628	0.3949689066976052	0.0	0.0	2.0	0.0	0.0	2.0
14970	Cre01.g034600	Cre01.g034600.t1.2	ChCC-v11001680m.g	Cre01.g034600.t1.2	Cre01.g034600	0.1005371863313653	0.4150982349245224	4.965749889216374e-07	1.0	3.0	0.0001338530863903	1.0	3.0
